                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     659                                     1285                  1.6000000000000000E+001                  2.0000000000000000E-002                  1.0649464100517379E+007                  1.0024234124048125E+001                  3.5643528329476949E+003                  6.1102028385970021E+004                  6.4912042428610994E+002                  4.8553392061598757E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9282277475017055E-016                  9.8232714646688426E-004                  1.9685153139499784E-027                  4.4643548774014363E-001                  4.9870893989852699E-001                  1.3978162310031506E+001                 -1.5223294962234184E-005                  6.3514639055433539E+000                  2.0630949569509370E-004                  5.5403348420039418E+000                  3.2684190491155762E-001                  5.1785204348040043E-002                  1.0105943399224095E+000                  5.8008855650134572E-001                  4.3945911467184118E+000                  1.7000097803553449E+000                  7.8763525058612349E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3964981228501147E+001                  6.4374583787213601E+002                  1.3962544772503588E+001                  6.4286244718325725E+002                  4.4289058010422632E+007                  1.1563752696723493E+002                  2.2876756597561841E+006                  3.8605144340368807E+006                  1.1690293188812766E-006                  8.8586757863543444E+003                  3.9439263884638287E+006                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.3607738533335112E+014                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                                 "CRMATH"                               "20201030" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                      10                  1.3978162294438260E+001                  2.8123252672671226E+000                  3.5519808807250786E+000                 -8.7773189127738380E+000                  2.5696387218234706E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5129500723131062E+000                  4.0705702335369126E-001                  3.7081923019000993E+002                  1.3272760435395945E+000                  1.6216724319145630E+000                  1.6158250962818461E+000                  6.0042723622577370E+005                  1.6347792799942327E-003                  4.7860556276281745E+000                  4.7860556276281745E+000                  8.0465700384182703E+000                  4.8898856254667371E+011                                        0                  0.0000000000000000E+000                  1.2514368544830196E-001                                        0                  6.6666864372169965E-001 
                                      11                  1.3978162288294691E+001                  2.8123252645241186E+000                  3.5519809676960667E+000                 -8.7773183048028773E+000                  2.5696394167907184E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5129507331829144E+000                  4.0705734941968902E-001                  3.7081982390860338E+002                  1.3272760422953978E+000                  1.6216725146980613E+000                  1.6158251877029008E+000                  6.0042731168884761E+005                  1.6347833769380358E-003                  4.7860556276284925E+000                  4.7860556276284925E+000                  8.0465692444478609E+000                  4.8898862802282874E+011                                        0                  0.0000000000000000E+000                  1.2514398717599767E-001                                        0                  6.6666942266261309E-001 
                                      12                  1.3978162277590755E+001                  2.8123252597449904E+000                  3.5519810782090375E+000                 -8.7773175322651742E+000                  2.5696402998735457E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5129515527425204E+000                  4.0705776374813846E-001                  3.7082057833789071E+002                  1.3272760407144089E+000                  1.6216726198901130E+000                  1.6158253038705919E+000                  6.0042740757888171E+005                  1.6347885828783756E-003                  4.7860556276290476E+000                  4.7860556276290476E+000                  8.0465678611141040E+000                  4.8898874210211566E+011                                        0                  0.0000000000000000E+000                  1.2514451287695252E-001                                        0                  6.6667077981396627E-001 
                                      13                  1.3978162266886816E+001                  2.8123252549658697E+000                  3.5519812167304461E+000                 -8.7773165639402091E+000                  2.5696414067602280E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5129525989250943E+000                  4.0705828308469938E-001                  3.7082152396792361E+002                  1.3272760387327300E+000                  1.6216727517421137E+000                  1.6158254494799182E+000                  6.0042752777134709E+005                  1.6347951082214022E-003                  4.7860556276296018E+000                  4.7860556276296018E+000                  8.0465664777803045E+000                  4.8898885618173395E+011                                        0                  0.0000000000000000E+000                  1.2514503857932965E-001                                        0                  6.6667213696967109E-001 
                                      14                  1.3978162250757322E+001                  2.8123252477643508E+000                  3.5519815030705097E+000                 -8.7773145623146647E+000                  2.5696436948091836E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5129548033174638E+000                  4.0705935661662968E-001                  3.7082347869038438E+002                  1.3272760346363570E+000                  1.6216730242957993E+000                  1.6158257504716360E+000                  6.0042777622342657E+005                  1.6348085969033928E-003                  4.7860556276304385E+000                  4.7860556276304385E+000                  8.0465643932699749E+000                  4.8898902808627429E+011                                        0                  0.0000000000000000E+000                  1.2514583075006175E-001                                        0                  6.6667418204199957E-001 
                                      15                  1.3978162211419132E+001                  2.8123252302006567E+000                  3.5519820117320622E+000                 -8.7773110066399358E+000                  2.5696477592936176E+000                  6.7285663539579477E-001                  3.0710618359174136E-001                  2.0037181012463878E-002                  3.5129586447641010E+000                  4.0706126367221568E-001                  3.7082695107984114E+002                  1.3272760273594102E+000                  1.6216735084679645E+000                  1.6158262851618996E+000                  6.0042821758032497E+005                  1.6348325586116738E-003                  4.7860556276324768E+000                  4.7860556276324768E+000                  8.0465593093645982E+000                  4.8898944734724298E+011                                        0                  0.0000000000000000E+000                  1.2514776278731254E-001                                        0                  6.6667916980573450E-001 
                                      16                  1.3978162152223959E+001                  2.8123252037714432E+000                  3.5519828248958438E+000                 -8.7773053225729036E+000                  2.5696542567615035E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5129648115874583E+000                  4.0706431237515600E-001                  3.7083250209460783E+002                  1.3272760157261225E+000                  1.6216742824840662E+000                  1.6158271399382045E+000                  6.0042892314970982E+005                  1.6348708648529734E-003                  4.7860556276355455E+000                  4.7860556276355455E+000                  8.0465516592264201E+000                  4.8899007824995544E+011                                        0                  0.0000000000000000E+000                  1.2515067010760636E-001                                        0                  6.6668667538469062E-001 
                                      17                  1.3978162053902231E+001                  2.8123251598737280E+000                  3.5519842445938430E+000                 -8.7772953992496188E+000                  2.5696656001973621E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5129756132947745E+000                  4.0706963514292993E-001                  3.7084219338872430E+002                  1.3272759954153082E+000                  1.6216756338396865E+000                  1.6158286322931954E+000                  6.0043015500254068E+005                  1.6349377441986159E-003                  4.7860556276406410E+000                  4.7860556276406410E+000                  8.0465389525493869E+000                  4.8899112618874042E+011                                        0                  0.0000000000000000E+000                  1.2515549919463867E-001                                        0                  6.6669914226121052E-001 
                                      18                  1.3978161877221627E+001                  2.8123250809928875E+000                  3.5519868551246012E+000                 -8.7772771538245635E+000                  2.5696864569177125E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5129955042043366E+000                  4.0707942279276632E-001                  3.7086001304241483E+002                  1.3272759580668612E+000                  1.6216781187202534E+000                  1.6158313764443477E+000                  6.0043242013570550E+005                  1.6350607237959770E-003                  4.7860556276497981E+000                  4.7860556276497981E+000                  8.0465161191561627E+000                  4.8899300937603790E+011                                        0                  0.0000000000000000E+000                  1.2516417720343725E-001                                        0                  6.6672154571256903E-001 
                                      19                  1.3978161548248089E+001                  2.8123249341253840E+000                  3.5519919496085954E+000                 -8.7772415532059931E+000                  2.5697271535204265E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5130344323521121E+000                  4.0709852419373466E-001                  3.7089478604163133E+002                  1.3272758851770792E+000                  1.6216829680533635E+000                  1.6158367317538689E+000                  6.0043684061067412E+005                  1.6353007288829660E-003                  4.7860556276668440E+000                  4.7860556276668440E+000                  8.0464736043097620E+000                  4.8899651608663672E+011                                        0                  0.0000000000000000E+000                  1.2518033645464774E-001                                        0                  6.6676326336869496E-001 
                                      20                  1.3978160890497136E+001                  2.8123246405015552E+000                  3.5520025528882182E+000                 -8.7771674800611272E+000                  2.5698118331013240E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5131156444218687E+000                  4.0713828330144652E-001                  3.7096715050307381E+002                  1.3272757334540224E+000                  1.6216930613127269E+000                  1.6158478781405115E+000                  6.0044604121788952E+005                  1.6358002955691503E-003                  4.7860556277009181E+000                  4.7860556277009181E+000                  8.0463886008455159E+000                  4.8900352852986438E+011                                        0                  0.0000000000000000E+000                  1.2521264958664086E-001                                        0                  6.6684668613932230E-001 
                                      21                  1.3978159494827159E+001                  2.8123240175706923E+000                  3.5520247942763516E+000                 -8.7770122076997907E+000                  2.5699893536225149E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5132858921111949E+000                  4.0722169442931672E-001                  3.7111889962914637E+002                  1.3272754151303512E+000                  1.6217142338906902E+000                  1.6158712598695661E+000                  6.0046534107789572E+005                  1.6368483492963314E-003                  4.7860556277731776E+000                  4.7860556277731776E+000                  8.0462082372659669E+000                  4.8901841299858435E+011                                        0                  0.0000000000000000E+000                  1.2528123303917535E-001                                        0                  6.6702375387269230E-001 
                                      22                  1.3978156584472568E+001                  2.8123227190447619E+000                  3.5520750882925256E+000                 -8.7766615918737561E+000                  2.5703902795019764E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5136726258795141E+000                  4.0741037339886277E-001                  3.7146184957877807E+002                  1.3272746949928911E+000                  1.6217621144401511E+000                  1.6159241363604644E+000                  6.0050898670550750E+005                  1.6392191493666472E-003                  4.7860556279236830E+000                  4.7860556279236830E+000                  8.0458321489181177E+000                  4.8904947355738086E+011                                        0                  0.0000000000000000E+000                  1.2542433191168678E-001                                        0                  6.6739322685023794E-001 
                                      23                  1.3978149763408400E+001                  2.8123196780704607E+000                  3.5521950671656368E+000                 -8.7758279602748921E+000                  2.5713439322589786E+000                  6.7285663539579466E-001                  3.0710618359174124E-001                  2.0037181012464100E-002                  3.5145962904835133E+000                  4.0786082954938685E-001                  3.7227887162017589E+002                  1.3272729753204753E+000                  1.6218763517316579E+000                  1.6160502937850159E+000                  6.0061312299396226E+005                  1.6448796157782504E-003                  4.7860556282755029E+000                  4.7860556282755029E+000                  8.0449508264371161E+000                  4.8912239221673798E+011                                        0                  0.0000000000000000E+000                  1.2576016298876666E-001                                        0                  6.6826043195189122E-001 
                                      24                  1.3978133401573276E+001                  2.8123123973479709E+000                  3.5524495589984388E+000                 -8.7740731990534471E+000                  2.5733532945824797E+000                  6.7285663539579477E-001                  3.0710618359174136E-001                  2.0037181012463878E-002                  3.5165435022548750E+000                  4.0881795884838940E-001                  3.7400622967021593E+002                  1.3272693186471045E+000                  1.6221187613303669E+000                  1.6163179987555951E+000                  6.0083409676095063E+005                  1.6569074122664825E-003                  4.7860556291141858E+000                  4.7860556291141858E+000                  8.0428372926571647E+000                  4.8929794424210455E+011                                        0                  0.0000000000000000E+000                  1.2656821297219395E-001                                        0                  6.7034784850107099E-001 
                                      25                  1.3978100752931566E+001                  2.8122979267842712E+000                  3.5529627190873541E+000                 -8.7705889200957117E+000                  2.5773510311362404E+000                  6.7285663539575824E-001                  3.0710618359176012E-001                  2.0037181012481642E-002                  3.5204771122574758E+000                  4.1075476092329244E-001                  3.7746674323064900E+002                  1.3272619122855276E+000                  1.6226076096856956E+000                  1.6168578624740970E+000                  6.0127996039417398E+005                  1.6812498672696065E-003                  4.7860556307653352E+000                  4.7860556307653352E+000                  8.0386215041079048E+000                  4.8965090610442407E+011                                        0                  0.0000000000000000E+000                  1.2819106701203881E-001                                        0                  6.7454377721638992E-001 
                                      26                  1.3978035228435530E+001                  2.8122691127102022E+000                  3.5541017976011742E+000                 -8.7630951699568538E+000                  2.5859848511586221E+000                  6.7285663539500995E-001                  3.0710618359214642E-001                  2.0037181012843686E-002                  3.5292790873735269E+000                  4.1508679729829195E-001                  3.8504982504106096E+002                  1.3272453566219693E+000                  1.6236894299964331E+000                  1.6180525954989480E+000                  6.0227036260556895E+005                  1.7357341561861079E-003                  4.7860556339904186E+000                  4.7860556339904186E+000                  8.0301715835026926E+000                  4.9037070954943127E+011                                        0                  0.0000000000000000E+000                  1.3149145225590475E-001                                        0                  6.8308940511830341E-001 
                                      27                  1.3977885678062052E+001                  2.8122044528235866E+000                  3.5557870389892288E+000                 -8.7526820549738709E+000                  2.5980855894277783E+000                  6.7285663539428409E-001                  3.0710618359252112E-001                  2.0037181013194738E-002                  3.5420032290288139E+000                  4.2157988933501400E-001                  3.9593455932478122E+002                  1.3272204898814466E+000                  1.6252780966268463E+000                  1.6198069230986709E+000                  6.0373682078421745E+005                  1.8172675036153313E-003                  4.7860556409228661E+000                  4.7860556409228661E+000                  8.0108737977568261E+000                  4.9205879321296088E+011                                        0                  0.0000000000000000E+000                  1.3922536539735492E-001                                        0                  7.0322999592387081E-001 
                                      28                  1.3977726683283407E+001                  2.8121373076359912E+000                  3.5587940092283654E+000                 -8.7355069401039156E+000                  2.6182735493010907E+000                  6.7285663539363638E-001                  3.0710618359285552E-001                  2.0037181013508043E-002                  3.5655985742175820E+000                  4.3341882104624824E-001                  4.1478207347250054E+002                  1.3271761734753968E+000                  1.6279844697901846E+000                  1.6227949528076204E+000                  6.0633881899534306E+005                  1.9665554073205731E-003                  4.7860556476710832E+000                  4.7860556476710832E+000                  7.9903923789275026E+000                  4.9393615861981610E+011                                        0                  0.0000000000000000E+000                  1.4778163281427034E-001                                        0                  7.2565512863642545E-001 
                                      29                  1.3977351722576147E+001                  2.8119849823986671E+000                  3.5619883141123023E+000                 -8.7196835622139091E+000                  2.6373003318339645E+000                  6.7285663539217488E-001                  3.0710618359360958E-001                  2.0037181014215477E-002                  3.5895735130872128E+000                  4.4635970923111573E-001                  4.3336441230160455E+002                  1.3271285064754510E+000                  1.6307040240202029E+000                  1.6257958273524418E+000                  6.0908726394513866E+005                  2.1288575544054439E-003                  4.7860556613944603E+000                  4.7860556613944603E+000                  7.9417232331036560E+000                  4.9862825903962744E+011                                        0                  0.0000000000000000E+000                  1.6921343112177484E-001                                        0                  7.8291425056334740E-001 
                                      30                  1.3977200928386400E+001                  2.8119258719161508E+000                  3.5651435476265161E+000                 -8.7052760057336815E+000                  2.6548729176209487E+000                  6.7285663539163976E-001                  3.0710618359388164E-001                  2.0037181014478600E-002                  3.6148838347195009E+000                  4.5952158906614859E-001                  4.5126422095018842E+002                  1.3270830387126937E+000                  1.6333382736630120E+000                  1.6287057809131262E+000                  6.1180430856967997E+005                  2.2957660562480998E-003                  4.7860556663098714E+000                  4.7860556663098714E+000                  7.9220705641047449E+000                  5.0063762152471228E+011                                        0                  0.0000000000000000E+000                  1.7837161886725170E-001                                        0                  8.0785419133891123E-001 
                                      31                  1.3976845529190763E+001                  2.8117910129823058E+000                  3.5715201042579792E+000                 -8.6802491375683086E+000                  2.6862986665552167E+000                  6.7285663539012042E-001                  3.0710618359464353E-001                  2.0037181015235994E-002                  3.6663553184343614E+000                  4.8731765599870625E-001                  4.8513503269280386E+002                  1.3269964839572943E+000                  1.6384341948528864E+000                  1.6343425928105142E+000                  6.1728880917536037E+005                  2.6517547718616298E-003                  4.7860556764740023E+000                  4.7860556764740023E+000                  7.8759946307142554E+000                  5.0575158461002051E+011                                        0                  0.0000000000000000E+000                  2.0148655867478610E-001                                        0                  8.7127068439080757E-001 
                                      32                  1.3976244169897850E+001                  2.8115753397666756E+000                  3.5795295398031537E+000                 -8.6554658752437579E+000                  2.7191221281202407E+000                  6.7285663538614404E-001                  3.0710618359660025E-001                  2.0037181017255712E-002                  3.7313165160392794E+000                  5.2462609510104408E-001                  5.2322307307806955E+002                  1.3269000705378549E+000                  1.6439058372889392E+000                  1.6403991205727051E+000                  6.2406879954198701E+005                  3.1371381103761468E-003                  4.7860556890555550E+000                  4.7860556890555550E+000                  7.7957207020768857E+000                  5.1532536751213037E+011                                        0                  0.0000000000000000E+000                  2.4495945721974552E-001                                        0                  9.9531475789820778E-001 
                                      33                  1.3975771563813316E+001                  2.8114150365578099E+000                  3.5856322358294745E+000                 -8.6398972870513120E+000                  2.7408169864427929E+000                  6.7285663538098561E-001                  3.0710618359911196E-001                  2.0037181019902484E-002                  3.7816596532977020E+000                  5.5495871114097051E-001                  5.5002067386856027E+002                  1.3268364099058485E+000                  1.6472986089056296E+000                  1.6441547239005456E+000                  6.2913421206669835E+005                  3.5323027880222232E-003                  4.7860556954514282E+000                  4.7860556954514282E+000                  7.7309285479694410E+000                  5.2369786192888300E+011                                        0                  0.0000000000000000E+000                  2.8262360644209966E-001                                        0                  1.1107444650100529E+000 
                                      34                  1.3975489534543986E+001                  2.8113226630297179E+000                  3.5916835174802366E+000                 -8.6262637791147512E+000                  2.7605242294813594E+000                  6.7285663537805973E-001                  3.0710618360053454E-001                  2.0037181021405726E-002                  3.8333651671976781E+000                  5.8676716010527519E-001                  5.7554819332757290E+002                  1.3267817796245955E+000                  1.6502586590946562E+000                  1.6474358822964930E+000                  6.3411790248560067E+005                  3.9314742336911046E-003                  4.7860556982172477E+000                  4.7860556982172477E+000                  7.6932081086296638E+000                  5.2914367760171796E+011                                        0                  0.0000000000000000E+000                  3.0606809718662981E-001                                        0                  1.1883494213934096E+000 
                                      35                  1.3975053209626015E+001                  2.8111840588540931E+000                  3.6007630675214131E+000                 -8.6087958436743488E+000                  2.7871039928279187E+000                  6.7285663537475560E-001                  3.0710618360214104E-001                  2.0037181023103368E-002                  3.9122659604233174E+000                  6.3794611889276298E-001                  6.1185909189392498E+002                  1.3267139131797714E+000                  1.6537695144973585E+000                  1.6513264248960744E+000                  6.4148633466709137E+005                  4.4930278683882018E-003                  4.7860557009757363E+000                  4.7860557009757363E+000                  7.6391146982681928E+000                  5.3821015067525256E+011                                        0                  0.0000000000000000E+000                  3.4069091752276814E-001                                        0                  1.3220501461569185E+000 
